Site,Name,Price,RAM,Storage,Url
refurbed.dk,Lenovo ThinkPad E15 | i5-10210U | 15.6&quot;,4449 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-e15-10210u/
refurbed.dk,HP EliteBook 840 G5 | i7-8550U | 14&quot;,1985 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-elitebook-840-g5-i7-8550u/
refurbed.dk,Apple MacBook Pro 2017 | 15.4&quot; | Touch Bar,2775 kr.,16.0 GB,,https://www.refurbed.dk/p/apple-macbook-pro-2017-15-4-touc/
refurbed.dk,HP EliteBook 640 G10 | i5-1345U | 14&quot;,4079 kr.,16.0 GB,,https://www.refurbed.dk/p/hp-elitebook-640-g10-1345u-14/
refurbed.dk,Dell Precision 7540 | i7-9750H | 15.6&quot;,4535 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-precision-7540-i7-9750h-15-/
refurbed.dk,HP EliteBook 850 G8 | i5-1135G7 | 15.6&quot;,2919 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-elitebook-850-g8-1135g7/
refurbed.dk,Lenovo ThinkPad X1 Yoga G6 | i5-1145G7 | 14&quot;,3229 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-tp-x1-yoga-g6-i5-1145g7/
refurbed.dk,Lenovo ThinkPad L14 G2 | i5-1135G7 | 14&quot;,2909 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-l14-g2-1135g7-14/
refurbed.dk,Dell Latitude 14 9410 2-in-1 | i5-10310U | 14&quot;,3055 kr.,16.0 GB,,https://www.refurbed.dk/p/dell-latitude-14-9410-2-1-10310u/
refurbed.dk,Lenovo Thinkpad T14s G2 | i7-1165G7 | 14&quot;,3515 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-t14s-g2-1165g7/
refurbed.dk,HP EliteBook 840 G9 | i7-1260P | 14&quot;,6195 kr.,16.0 GB,,https://www.refurbed.dk/p/hp-elitebook-840-g9-i7-1260p/
refurbed.dk,Dell Latitude 5300 2-in-1 | i5-8365U | 13.3&quot;,2019 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-5300-2-in-1-8365u/
refurbed.dk,Dell Latitude 15 5500 | i5-8265U | 15.6&quot;,1795 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-15-5500-8265u-15-6/
refurbed.dk,Dell Latitude 5400 | i5-8250U | 14&quot;,1945 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-5400-8250u/
refurbed.dk,Lenovo ThinkPad X13 Yoga | i7-10510U | 13.3&quot;,4099 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-x13-yoga-10510u/
refurbed.dk,Lenovo ThinkPad T15 G1 | i7-10610U | 15.6&quot;,3655 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-t15-g1-10610u/
refurbed.dk,HP EliteBook 845 G8 | Ryzen 3 5400U | 14&quot;,3809 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-elitebook-845-g8-5400u-14/
refurbed.dk,Dell Latitude 5401 | i5-9400H | 14&quot;,1999 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-5401-9400h-14/
refurbed.dk,Dell Latitude 5320 2-in-1 | i5-1145G7 | 13.3&quot;,2605 kr.,16.0 GB,,https://www.refurbed.dk/p/dell-latitude-2-in-1-53200-114g7/
refurbed.dk,HP EliteBook x360 830 G7 | i5-10310U | 13.3&quot;,3065 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-elitebook-x360-830-g7-10310u/
refurbed.dk,Lenovo ThinkPad X13 Yoga G2 | i7-1185G7 | 13.3&quot;,5915 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-tp-x13-yoga-g2-1185g7/
refurbed.dk,Dell Latitude 7490 | i5-8350U | 14&quot;,2089 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-7490-i5-8350u-14/
refurbed.dk,Dell Latitude 7490 | i5-8250U | 14&quot;,2485 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-7490-8250u/
refurbed.dk,HP EliteBook x360 1030 G4 | i5-8365U | 13.3&quot;,1945 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-elitebook-x360-1030-g4-8365u/
refurbed.dk,HP EliteBook 745 G6 | Ryzen 5 Pro 3500U | 14&quot;,2505 kr.,16.0 GB,,https://www.refurbed.dk/p/hp-elitebook-745-g6-5-pro-3500u/
refurbed.dk,HP ZBook 14u G5 | i5-8350U | 14&quot;,2545 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-zbook-14-u-g5-i5-8350u-14/
refurbed.dk,Lenovo ThinkPad X280 | i5-8350U | 12.5&quot;,2055 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-x280-i5-8350u/
refurbed.dk,HP ZBook Power G8 | i5-11400H | 15.6&quot;,8699 kr.,32.0 GB,,https://www.refurbed.dk/p/hp-zbook-power-g8-11400h-15-6/
refurbed.dk,Lenovo ThinkPad T14 G2 | i7-1185G7 | 14&quot;,3545 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-t14-g2-i7-1185g7/
refurbed.dk,Lenovo ThinkPad L13 | i5-10210U | 13.3&quot;,2349 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-l13-10210u/
refurbed.dk,Lenovo Thinkpad T14 G1 | i7-10610U | 14&quot;,2899 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-t14-g1-10610u/
refurbed.dk,Dell Latitude 3310 | i3-8145U | 13.3&quot;,1609 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-3310-8145u/
refurbed.dk,Dell Precision 7530 | i5-8400H | 15.6&quot;,3769 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-precision-7530-i5-8400h/
refurbed.dk,Lenovo ThinkPad X1 Yoga G3 | i5-8250U | 14&quot;,2395 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-tp-x1-yoga-g3-8250u/
refurbed.dk,HP ProBook 645 G4 | Ryzen 5 PRO 2500U | 14&quot;,2619 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-probook-645-g4-ryzen-5-pro250/
refurbed.dk,Lenovo ThinkPad X13 Yoga | i5-10310U | 13.3&quot;,3175 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-x13-yoga-10310u/
refurbed.dk,HP Envy x360 14-fa | Ryzen 7 8840HS | 14&quot;,8795 kr.,16.0 GB,,https://www.refurbed.dk/p/hp-envy-x360-14-fa-r7-8840hs/
refurbed.dk,Apple MacBook Pro 2024 M4 | 14&quot;,11609 kr.,16.0 GB,,https://www.refurbed.dk/p/apple-macbook-pro-2024-m4-14/
refurbed.dk,Fujitsu Lifebook E5511 | i7-1165G7 | 15.6&quot;,4489 kr.,8.0 GB,,https://www.refurbed.dk/p/fujitsu-lifebook-e5511-1165g7/
refurbed.dk,Lenovo ThinkPad Yoga X380 | i5-8350U | 13.3&quot;,2349 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-tp-yoga-x380-8350u/
refurbed.dk,Lenovo ThinkPad L580 | i3-8130U | 15.6&quot;,2385 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-l580-i3-8130u/
refurbed.dk,Lenovo ThinkPad X1 Carbon G10 | i7-1265U | 14&quot;,9985 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-tp-x1-carbon-g10-1265u/
refurbed.dk,HP ProBook 640 G8 | i5-1135G7 | 14&quot;,2275 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-probook-640-g8-i5-1135g7-14/
refurbed.dk,Lenovo ThinkPad P1 G2 | i7-9750H | 15.6&quot;,6725 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-tp-p1g2-9750h/
refurbed.dk,Dell Latitude 5310 | i5-10210U | 13.3&quot;,1989 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-5310-10210u-13-3/
refurbed.dk,Dell Latitude 7490 | i7-8650U | 14&quot;,2949 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-7490-8650u/
refurbed.dk,Lenovo Thinkpad T14 | i5-10310U | 14&quot;,1985 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-t14-10310u/
refurbed.dk,Lenovo ThinkPad X1 Carbon G8 | i7-10510U | 14&quot;,3695 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-tp-x1-carbon-i7-10510u/
refurbed.dk,Lenovo ThinkPad X13 G2 | i5-1135G7 | 13.3&quot;,2469 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-x13-i5-1135g7/
refurbed.dk,Dell Latitude 5310 | i5-10310U | 13.3&quot;,2165 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-5310-10310u/
refurbed.dk,Lenovo ThinkPad L490 | i5-8250U | 14&quot;,2475 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-l490-i5-8250u/
refurbed.dk,Lenovo ThinkPad T480s | i7-8650U | 14&quot;,2049 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-tp-t480s-8650u/
refurbed.dk,HP ZBook Firefly 14 G7 | i5-10310U | 14&quot;,2049 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-zbook-14-firefly-g7-i5-10310u/
refurbed.dk,Dell Precision 7560 | i7-11800H | 15.6&quot;,6279 kr.,16.0 GB,,https://www.refurbed.dk/p/dell-precision-7560-i7-11800h/
refurbed.dk,Dell Precision 5530 | i7-8850H | 15.6&quot;,5749 kr.,32.0 GB,,https://www.refurbed.dk/p/dell-precision-5530-i7-8850h/
refurbed.dk,Lenovo ThinkPad X1 Yoga G5 | i5-10210U | 14&quot;,3669 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-tp-x1-yoga-g5-10210u/
refurbed.dk,Dell Latitude 15 5510 | i5-10210U | 15.6&quot;,2249 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-15-5510-i5-10210u/
refurbed.dk,HP ZBook 14u G5 | i7-8650U | 14&quot;,4999 kr.,32.0 GB,,https://www.refurbed.dk/p/hp-zbook-14-u-g5-i7-8650u-14/
refurbed.dk,Lenovo ThinkPad T590 | i5-8365U | 15.6&quot;,2349 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-tp-t590-8365u/
refurbed.dk,HP EliteBook 830 G5 | i5-8250U | 13.3&quot;,2005 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-eb-830-g5-8250u/
refurbed.dk,HP ProBook 650 G4 | i5-8350U | 15.6&quot;,2699 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-probook-650-g4-8350u/
refurbed.dk,Lenovo ThinkPad E14 G2 | i5-1135G7 | 14&quot;,2165 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-e14-g2-i5-1135g7/
refurbed.dk,Lenovo ThinkPad E14 | i5-10210U | 14&quot;,2199 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-e14-i5-10210u/
refurbed.dk,HP EliteBook 840 G6 | i5-8350U | 14&quot;,1939 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-elitebook-840-g6-i5-8350u/
refurbed.dk,Lenovo ThinkPad X13 G1 | i5-10310U | 13.3&quot;,1489 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-x13-g1-10310u/
refurbed.dk,Lenovo ThinkPad L13 | i5-10310U | 13.3&quot;,2095 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-l13-10310u-13-3/
refurbed.dk,HP EliteBook 850 G6 | i7-8665U | 15.6&quot;,3769 kr.,16.0 GB,,https://www.refurbed.dk/p/hp-elitebook-850-g6-i7-8665u/
refurbed.dk,Lenovo ThinkPad X13 Yoga G3 | i7-1265U | 13.3&quot;,6869 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-x13-yoga-g3-i7-1265u/
refurbed.dk,Apple MacBook Pro 2016 | 15.4&quot; | Touch Bar,2659 kr.,16.0 GB,,https://www.refurbed.dk/p/apple-macbook-pro-2016-15-4-touc/
refurbed.dk,Lenovo ThinkPad T580 | i7-8550U | 15.6&quot;,2475 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-tp-t580-8550u/
refurbed.dk,Lenovo ThinkPad T490s | i7-8565U | 14&quot;,2259 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-tp490s-i7-8565u/
refurbed.dk,Lenovo Thinkpad T14s G2 | i5-1145G7 | 14&quot;,2775 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-t14s-g2-1145g7/
refurbed.dk,Lenovo ThinkPad T480s | i7-8550U | 14&quot;,1975 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-tp-t480s-8550u/
refurbed.dk,Apple MacBook Pro 2015 | 13.3&quot;,2479 kr.,16.0 GB,,https://www.refurbed.dk/p/apple-macbook-pro-2015-13-3/
refurbed.dk,Dell Latitude 5490 | i5-8350U | 14&quot;,2025 kr.,16.0 GB,,https://www.refurbed.dk/p/dell-latitude-e5490-i5-8350u/
refurbed.dk,Lenovo ThinkPad X13 G1 | i7-10510U | 13.3&quot;,3805 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-x13-g1-10510u/
refurbed.dk,Fujitsu Lifebook U748 | i5-8250U | 14&quot;,2059 kr.,8.0 GB,,https://www.refurbed.dk/p/fujitsu-lifebook-u748-8250u/
refurbed.dk,HP ZBook Fury 17 G7 | i5-10400H | 17.3&quot;,5749 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-zbook-fury-17-g7-i5-10400h-17/
refurbed.dk,Fujitsu Lifebook E559 | i5-8365U | 15.6&quot;,2695 kr.,8.0 GB,,https://www.refurbed.dk/p/fujitsu-lifebook-e559-i5-8365u/
refurbed.dk,HP ProBook 650 G4 | i3-8130U | 15.6&quot;,3295 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-probook-650-g4-i3-8130u/
refurbed.dk,Lenovo ThinkPad T490 | i7-8565U | 14&quot;,2499 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-tp-t490-8565u/
refurbed.dk,HP 255 G9 | Ryzen 3 3250U | 15.6&quot;,3175 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-255-g9-ryzen-3-3250u/
refurbed.dk,HP EliteBook 830 G7 | i5-10210U | 13.3&quot;,2015 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-elitebook-830-g7-10210u-13-3/
refurbed.dk,Lenovo ThinkPad P14s G2 | i7-1185G7 | 14&quot;,5339 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-p14s-g2-i7-1185g7/
refurbed.dk,Lenovo ThinkPad L13 G1 | i5-10310U | 13.3&quot;,2235 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-l13-g1-10310u-13/
refurbed.dk,HP EliteBook 840 G8 | i7-1185G7 | 14&quot;,3085 kr.,16.0 GB,,https://www.refurbed.dk/p/hp-elitebook-840-g8-i7-1185g7/
refurbed.dk,Lenovo ThinkPad X1 Yoga G4 | i7-8665U | 14&quot;,4669 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-tp-x1-yoga-g4-8665u/
refurbed.dk,Lenovo ThinkPad T495 | Ryzen 5 Pro 3500U | 14&quot;,2309 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-tp-t495-ryzen-3500u/
refurbed.dk,HP EliteBook 840 G6 | i5-8365U | 14&quot;,1939 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-elitebook-840-g6-i5-8365u/
refurbed.dk,Lenovo ThinkPad L490 | i5-8265U | 14&quot;,1975 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-l490-i5-8265u/
refurbed.dk,Dell Latitude 5490 | i3-8130U | 14&quot;,3775 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-5490-i3-8130u-14/
refurbed.dk,HP ProBook 440 G8 | i3-1115G4 | 14&quot;,1985 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-probook-440-g8-i3-1115g4-14/
refurbed.dk,HP ProBook X360 435 G8 | Ryzen 7 5800U | 13.3&quot;,3499 kr.,16.0 GB,,https://www.refurbed.dk/p/hp-probook-x360-435-g8-7-5800u/
refurbed.dk,Lenovo ThinkPad P73 | i7-9750H | 17.3&quot;,7605 kr.,32.0 GB,,https://www.refurbed.dk/p/lenovo-tp-p73-i7-9750h/
refurbed.dk,Lenovo ThinkPad X13 G1 | Ryzen 5 PRO 4650U | 13.3&quot;,2249 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-x13-g1-4650u/
refurbed.dk,ASUS ExpertBook B3 Flip B3402FBA | i3-1215U | 14&quot;,4065 kr.,8.0 GB,,https://www.refurbed.dk/p/asus-eb-b3-flip-b3402fba-1215u/
refurbed.dk,Lenovo ThinkPad X1 Carbon G7 | i5-8365U | 14&quot;,2245 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-tp-x1-carbon-i5-8365u/
refurbed.dk,Lenovo ThinkPad E14 G2 | i3-1115G4 | 14&quot;,2199 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-e14-g2-1115g4/
refurbed.dk,Dell Latitude 15 5511 | i5-10210U | 15.6&quot;,3995 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-15-5511-10210u/
refurbed.dk,Dell Latitude 7490 | i7-8565U | 14&quot;,3449 kr.,16.0 GB,,https://www.refurbed.dk/p/dell-latitude-7490-i7-8565u/
refurbed.dk,Apple MacBook 2016 | 12&quot; | Intel Core M,3109 kr.,8.0 GB,,https://www.refurbed.dk/p/apple-macbook-2016-intel-core-m3/
refurbed.dk,Dell Latitude 5320 | i5-1135G7 | 13.3&quot;,2085 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-53200-i5-1135g7/
refurbed.dk,Lenovo ThinkPad P53 | i7-9850H | 15.6&quot;,3885 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-tp-p53-i7-9850h/
refurbed.dk,Dell Latitude 5400 | i5-8265U | 14&quot; | Thunderbolt,1789 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-5400-i5-8265u-th/
refurbed.dk,HP EliteBook 830 G8 | i5-1135G7 | 13.3&quot;,2019 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-eb-830-g8-1135g7/
refurbed.dk,HP 240 G10 | i5-1335U | 14&quot;,3959 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-240-g10-i5-1335u-14/
refurbed.dk,Apple MacBook Pro 2016 | 13.3&quot; | Touch Bar,2705 kr.,8.0 GB,,https://www.refurbed.dk/p/apple-macbook-pro-2016-13-3-touc/
refurbed.dk,Fujitsu Lifebook U7411 | i7-1185G7 | 14&quot;,4469 kr.,16.0 GB,,https://www.refurbed.dk/p/fujitsu-lifebook-u7411-1185g7/
refurbed.dk,Dell Latitude 15 9520 | i7-1185G7 | 15&quot;,3389 kr.,16.0 GB,,https://www.refurbed.dk/p/dell-latitude-15-9520-i7-1185g7/
refurbed.dk,HP EliteBook 860 G9 | i5-1235U | 16&quot;,6945 kr.,16.0 GB,,https://www.refurbed.dk/p/hp-elitebook-860-g9-1235u-16/
refurbed.dk,Lenovo ThinkPad X280 | i5-8250U | 12.5&quot;,2675 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-x280-i5-8250u/
refurbed.dk,Dell Latitude 5421 | i7-11850H | 14&quot;,3925 kr.,16.0 GB,,https://www.refurbed.dk/p/dell-latitude-5421-i7-11850h/
refurbed.dk,Apple MacBook Air 2025 | 13.6&quot; | M4,6879 kr.,16.0 GB,,https://www.refurbed.dk/p/apple-macbook-air-m4-2025/
refurbed.dk,Lenovo IdeaPad 3 17ALC6 | Ryzen 7 5700U | 17&quot;,3945 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-ideapad-3-7-5700u/
refurbed.dk,Lenovo ThinkPad T15g | i7-10750H | 15.6&quot;,5485 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-t15g-i7-10750h/
refurbed.dk,Apple MacBook Air 2023 | 15&quot; | M2,6295 kr.,8.0 GB,,https://www.refurbed.dk/p/apple-macbook-air-m2-2023-15/
refurbed.dk,Lenovo ThinkPad X13 G2 | i7-1165G7 | 13.3&quot;,4755 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-tp-x13-g2-1165g7-13-3/
refurbed.dk,Dell Latitude 5530 | i5-1245U | 15.6&quot;,3709 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-5530-i5-1245u/
refurbed.dk,Lenovo ThinkPad L14 G3 | Ryzen 5 PRO 5675U | 14&quot;,4229 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-l14-g3-5675u/
refurbed.dk,Apple MacBook Pro 2024 M4 | 16&quot;,15985 kr.,24.0 GB,,https://www.refurbed.dk/p/apple-macbook-pro-2024-m4-16/
refurbed.dk,HP ProBook 430 G8 | i3-1115G4 | 13.3&quot;,2385 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-probook-430-g8-i3-1115g4/
refurbed.dk,Lenovo ThinkPad X1 Yoga G6 | i5-8350U | 14&quot;,5339 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-tp-x1-yoga-g6-8350u/
refurbed.dk,Dell Latitude 7410 | i7-10810U | 14&quot;,3395 kr.,16.0 GB,,https://www.refurbed.dk/p/dell-latitude-7410-i7-10810u/
refurbed.dk,Dell Latitude 14 3410 | i3-10110U | 14&quot;,3075 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-14-3410-i3-10110u/
refurbed.dk,Microsoft Surface Pro 7 (2019) | i5-1035G4 | 12.3&quot;,2199 kr.,8.0 GB,,https://www.refurbed.dk/p/microsoft-surface-pro-7-1035g4/
refurbed.dk,Microsoft Surface Pro 7 Plus | i5-1135G7 | 12.3&quot;,2625 kr.,8.0 GB,,https://www.refurbed.dk/p/microsoft-surface-pro-7-plus/
refurbed.dk,Microsoft Surface Pro 8 | i5-1145G7 | 13&quot;,4019 kr.,8.0 GB,,https://www.refurbed.dk/p/microsoft-surface-pro-8-1145g7/
refurbed.dk,Dell Latitude 7220 Rugged Extreme | i5-8365U | 11.6&quot;,3919 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-7220-rgg-xtr-8365u/
refurbed.dk,Microsoft Surface Pro 8 | i7-1185G7 | 13&quot;,5209 kr.,16.0 GB,,https://www.refurbed.dk/p/microsoft-surface-pro-8-1185g7/
refurbed.dk,Microsoft Surface Pro 7 Plus | i7-1165G7 | 12.3&quot;,3845 kr.,16.0 GB,,https://www.refurbed.dk/p/microsoft-surface-pro-7-plus-i7/
refurbed.dk,Microsoft Surface Pro 9 (2022) | i5-1245U | 13&quot;,4215 kr.,8.0 GB,,https://www.refurbed.dk/p/microsoft-surface-pro-9-i5-1245u/
refurbed.dk,Dell Latitude Detachable 7320 | i5-1140G7 | 13&quot;,3265 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-detach-7320-1140g7/
refurbed.dk,Dell Latitude 7210 2-in-1 | i5-10310U | 12.3&quot;,2555 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-7210-10310u/
refurbed.dk,Microsoft Surface Pro 6 (2018) | i5-8350U | 12.3&quot;,1975 kr.,8.0 GB,,https://www.refurbed.dk/p/microsoft-surface-pro-6-8350u/
refurbed.dk,Getac S410 G4 | i5-1135G7 | 14&quot;,4889 kr.,16.0 GB,,https://www.refurbed.dk/p/getac-s410-g4-i5-1135g7/
refurbed.dk,Dell Latitude 7200 2-in-1 Tablet | 12.3&quot;,2189 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-7200-2-in-1/
refurbed.dk,HP EliteBook 840 G5 | i5-8250U | 14&quot;,1975 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-elitebook-840-g5-i5-8250u-14/
refurbed.dk,Lenovo ThinkPad L13 G2 | i3-1115G4 | 13.3&quot;,1795 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-l13-g2-1115g4/
refurbed.dk,Lenovo ThinkPad T490s | i7-8665U | 14&quot;,2175 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-t490s-8665u/
refurbed.dk,HP ProBook 440 G6 | i3-8145U | 14&quot;,2475 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-probook-440-g6-8145u-14/
refurbed.dk,HP ProBook X360 435 G8 | Ryzen 3 5400U | 13.3&quot;,2745 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-probook-x360-435-g8-3-5400u/
refurbed.dk,Dell Latitude 3510 | i5-10310U | 15.6&quot;,3469 kr.,16.0 GB,,https://www.refurbed.dk/p/dell-latitude-3510-10310u-15-6/
refurbed.dk,HP EliteBook x360 1030 G3 | i5-8350U | 13.3&quot;,2765 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-elitebook-x360-1030-g3-8350u/
refurbed.dk,HP ProBook X360 11 G3 EE | Pentium N5000 | 11.6&quot;,1695 kr.,4.0 GB,,https://www.refurbed.dk/p/hp-probook-x360-11-g3-n5000/
refurbed.dk,Lenovo ThinkPad L14 G2 | Ryzen 5 PRO 5650U | 14&quot;,3089 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-l14-g2-r5-5650u/
refurbed.dk,Lenovo ThinkPad Yoga X390 | i5-8350U | 13.3&quot;,3235 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-tp-yoga-x390-i5-8350u/
refurbed.dk,Lenovo ThinkPad T590 | i5-8250U | 15.6&quot;,3369 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-tp-t590-i5-8250u/
refurbed.dk,Dell Latitude 5320 | i7-1185G7 | 13.3&quot;,2619 kr.,16.0 GB,,https://www.refurbed.dk/p/dell-latitude-5320-i7-1185g7/
refurbed.dk,Dell Latitude 7420 | i5-1135G7 | 14&quot;,2605 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-7420-1135g7-14/
refurbed.dk,Microsoft Surface Laptop 4 | i5-1145G7 | 13.5&quot;,2825 kr.,8.0 GB,,https://www.refurbed.dk/p/ms-surface-laptop-4-1145g7-13/
refurbed.dk,Apple MacBook Pro 2016 | 13.3&quot;,2929 kr.,8.0 GB,,https://www.refurbed.dk/p/apple-macbook-pro-2016-13-3/
refurbed.dk,Lenovo ThinkPad T480 | i7-8650U | 14&quot;,2655 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-t480-8650u/
refurbed.dk,Microsoft Surface Go 3 (2021) | i3-10100Y | 10.5&quot;,2415 kr.,8.0 GB,,https://www.refurbed.dk/p/microsoft-surface-go-3-i3-10100y/
refurbed.dk,Lenovo ThinkPad P16s G1 | i7-1270P | 16&quot;,8185 kr.,32.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-p16s-g1-1270p/
refurbed.dk,Microsoft Surface Pro 9 (2022) | i5-1235U | 13&quot;,4725 kr.,8.0 GB,,https://www.refurbed.dk/p/microsoft-surface-pro-9-1235u/
refurbed.dk,HP Elite x2 G8 | i5-1145G7 | 13&quot;,3505 kr.,16.0 GB,,https://www.refurbed.dk/p/hp-elite-x2-g8-1145g7/
refurbed.dk,Microsoft Surface Book 3 | i7-1065G7 | 15&quot;,6865 kr.,32.0 GB,,https://www.refurbed.dk/p/microsoft-surface-book-3-15/
